device_id,device_type,room_id,power_consumption,occupancy,temperature,humidity,hour,day_of_week,is_weekend,rolling_avg_power_3h,power_z_score
device_11,Fridge,room_1,116.86,4,29.95,31.95,12,Sunday,1,116.86,-0.5979395247534786
device_9,AC,room_3,0.0,3,25.8,47.88,16,Sunday,1,0.0,-0.6810986533855496
device_9,AC,room_3,0.0,3,24.8,47.04,16,Sunday,1,0.0,-0.6810986533855496
device_87,TV,room_1,0.0,1,25.06,38.13,16,Sunday,1,0.0,-0.4434670289584635
device_87,TV,room_1,0.0,3,25.06,38.13,16,Sunday,1,0.0,-0.4434670289584635
device_45,Light,room_4,0.0,1,15.31,31.36,17,Sunday,1,0.0,-0.44729234917782
device_45,Light,room_4,0.0,1,26.38,38.69,17,Sunday,1,0.0,-0.44729234917782
device_45,Light,room_4,0.0,3,26.38,38.69,17,Sunday,1,0.0,-0.44729234917782
device_45,Light,room_4,0.0,3,15.31,31.36,17,Sunday,1,0.0,-0.44729234917782
device_45,Light,room_4,0.0,3,28.87,31.43,17,Sunday,1,0.0,-0.44729234917782
device_45,Light,room_4,0.0,1,28.87,31.43,17,Sunday,1,0.0,-0.44729234917782
device_29,Light,room_3,50.21,1,17.21,39.48,19,Sunday,1,26.77,1.3624245425149446
device_29,Light,room_3,50.21,5,17.21,39.48,19,Sunday,1,43.50666666666667,1.3624245425149446
device_79,TV,room_3,92.2,1,17.21,39.48,19,Sunday,1,30.733333333333345,1.2358591598686586
device_79,TV,room_3,92.2,5,17.21,39.48,19,Sunday,1,61.466666666666676,1.2358591598686586
device_34,Fan,room_1,0.0,4,29.83,41.43,22,Sunday,1,89.98,-0.9857249887324505
device_90,Light,room_0,89.77,3,26.53,33.26,22,Sunday,1,67.53666666666668,3.094034867769165
device_90,Light,room_0,89.77,1,26.53,33.26,22,Sunday,1,78.65333333333332,3.094034867769165
device_90,Light,room_0,0.0,5,29.88,44.31,23,Sunday,1,59.846666666666664,-0.47985656211391764
device_48,Heater,room_0,0.0,5,29.88,44.31,23,Sunday,1,0.0,-0.4500339417353268
device_2,Fridge,room_3,131.64,4,24.39,35.65,0,Monday,0,136.92,0.37663022671341956
device_17,Fan,room_4,136.73,5,20.15,42.17,1,Monday,0,118.54666666666667,0.447956200441026
device_17,Fan,room_4,136.73,4,20.15,42.17,1,Monday,0,91.15333333333332,0.447956200441026
device_33,Fan,room_3,0.0,0,18.53,49.37,2,Monday,0,0.0,-0.9011302917784678
device_8,AC,room_2,0.0,0,29.82,42.69,2,Monday,0,0.0,-0.6563890906386849
device_8,AC,room_2,0.0,2,29.82,42.69,2,Monday,0,0.0,-0.6563890906386849
device_85,TV,room_1,0.0,1,23.82,49.26,2,Monday,0,0.0,-0.5743179395046071
device_29,Light,room_3,0.0,5,16.76,34.47,3,Monday,0,33.473333333333336,-0.5620406633620947
device_29,Light,room_3,0.0,5,24.68,31.23,3,Monday,0,16.736666666666668,-0.5620406633620947
device_54,Heater,room_3,0.0,2,27.04,31.32,4,Monday,0,0.0,-0.31679275686207625
device_6,TV,room_3,0.0,2,27.04,31.32,4,Monday,0,0.0,-0.5331923942489687
device_51,Light,room_2,0.0,3,17.67,39.25,6,Monday,0,0.0,-0.6056351596321159
device_51,Light,room_2,0.0,3,23.36,38.37,6,Monday,0,0.0,-0.6056351596321159
device_59,Fridge,room_0,143.82,5,15.89,33.11,7,Monday,0,130.73666666666668,1.2060685635216253
device_59,Fridge,room_0,143.82,5,28.24,40.26,7,Monday,0,129.72333333333333,1.2060685635216253
device_59,Fridge,room_0,143.82,5,29.73,36.3,7,Monday,0,143.82,1.2060685635216253
device_22,Fan,room_4,0.0,5,23.34,33.42,8,Monday,0,0.0,-0.8703058711176014
device_30,Light,room_4,0.0,5,23.34,33.42,8,Monday,0,54.48666666666667,-0.5099459483243263
device_31,Fridge,room_4,140.21,3,28.08,48.53,9,Monday,0,136.50000000000003,1.0274347595629136
device_31,Fridge,room_4,140.21,3,17.02,38.22,9,Monday,0,141.43000000000004,1.0274347595629136
device_99,TV,room_2,0.0,2,19.09,34.35,16,Monday,0,0.0,-0.49824970588431766
device_99,TV,room_2,0.0,2,20.06,34.76,16,Monday,0,0.0,-0.49824970588431766
device_28,TV,room_2,0.0,2,20.06,34.76,16,Monday,0,0.0,-0.609275300037559
device_28,TV,room_2,0.0,2,19.09,34.35,16,Monday,0,0.0,-0.609275300037559
device_49,TV,room_2,0.0,2,20.33,32.96,17,Monday,0,0.0,-0.5316807040417991
device_49,TV,room_2,0.0,2,24.23,36.66,17,Monday,0,0.0,-0.5316807040417991
device_40,AC,room_1,0.0,3,22.78,45.44,18,Monday,0,0.0,-0.5722034016236349
device_40,AC,room_1,0.0,3,16.81,43.86,18,Monday,0,0.0,-0.5722034016236349
device_85,TV,room_1,115.97,3,16.81,43.86,18,Monday,0,38.656666666666666,1.7961983318482748
device_85,TV,room_1,115.97,3,22.78,45.44,18,Monday,0,77.31333333333333,1.7961983318482748
device_1,Light,room_1,63.07,3,16.81,43.86,18,Monday,0,51.28333333333333,3.040884499501652
device_1,Light,room_1,63.07,3,22.78,45.44,18,Monday,0,57.17666666666667,3.040884499501652
device_17,Fan,room_4,272.05,2,27.83,49.67,20,Monday,0,181.83666666666667,1.705871095023576
device_17,Fan,room_4,272.05,5,20.4,33.14,20,Monday,0,226.9433333333333,1.705871095023576
device_17,Fan,room_4,272.05,5,27.83,49.67,20,Monday,0,272.05,1.705871095023576
device_17,Fan,room_4,272.05,5,27.83,49.67,20,Monday,0,272.05,1.705871095023576
device_17,Fan,room_4,272.05,5,20.4,33.14,20,Monday,0,272.05,1.705871095023576
device_17,Fan,room_4,272.05,2,20.4,33.14,20,Monday,0,272.05,1.705871095023576
device_17,Fan,room_4,272.05,1,27.83,49.67,20,Monday,0,272.05,1.705871095023576
device_17,Fan,room_4,272.05,1,20.4,33.14,20,Monday,0,272.05,1.705871095023576
device_27,Fridge,room_0,113.85,3,21.98,41.61,22,Monday,0,133.91666666666666,-0.541511693808279
device_17,Fan,room_4,120.65,1,22.17,41.62,23,Monday,0,221.58333333333337,0.2984788762843058
device_17,Fan,room_4,120.65,1,20.33,43.52,23,Monday,0,171.11666666666667,0.2984788762843058
device_8,AC,room_2,0.0,4,17.31,47.93,1,Tuesday,0,0.0,-0.6563890906386849
device_8,AC,room_2,0.0,4,28.85,37.84,1,Tuesday,0,0.0,-0.6563890906386849
device_8,AC,room_2,0.0,4,22.28,41.98,1,Tuesday,0,0.0,-0.6563890906386849
device_57,TV,room_4,0.0,2,21.08,33.63,1,Tuesday,0,79.91333333333334,-0.4235310301584573
device_57,TV,room_4,0.0,0,21.08,33.63,1,Tuesday,0,39.95666666666667,-0.4235310301584573
device_77,AC,room_0,0.0,4,17.41,32.19,3,Tuesday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,0,17.41,32.19,3,Tuesday,0,0.0,-0.4956339877842768
device_21,Fan,room_1,0.0,4,29.06,35.01,4,Tuesday,0,0.0,-1.0458934202532242
device_21,Fan,room_1,0.0,1,29.06,35.01,4,Tuesday,0,0.0,-1.0458934202532242
device_50,Light,room_4,0.0,0,23.54,44.36,5,Tuesday,0,0.0,-0.4267577063628645
device_50,Light,room_4,0.0,0,19.53,46.7,5,Tuesday,0,0.0,-0.4267577063628645
device_50,Light,room_4,0.0,0,15.14,34.47,5,Tuesday,0,0.0,-0.4267577063628645
device_50,Light,room_4,0.0,1,23.54,44.36,5,Tuesday,0,0.0,-0.4267577063628645
device_50,Light,room_4,0.0,1,15.14,34.47,5,Tuesday,0,0.0,-0.4267577063628645
device_50,Light,room_4,0.0,1,19.53,46.7,5,Tuesday,0,0.0,-0.4267577063628645
device_26,Heater,room_4,0.0,0,16.27,49.99,6,Tuesday,0,0.0,-0.3716530728361341
device_51,Light,room_2,0.0,3,28.16,35.33,7,Tuesday,0,0.0,-0.6056351596321159
device_51,Light,room_2,0.0,3,25.93,35.36,7,Tuesday,0,0.0,-0.6056351596321159
device_6,TV,room_3,0.0,1,15.31,47.22,8,Tuesday,0,0.0,-0.5331923942489687
device_20,TV,room_3,0.0,1,15.31,47.22,8,Tuesday,0,0.0,-0.5743093997653975
device_66,TV,room_2,0.0,0,27.98,38.38,8,Tuesday,0,49.47333333333333,-0.49038919935756314
device_47,TV,room_3,0.0,3,29.54,42.03,9,Tuesday,0,0.0,-0.3864270050224154
device_33,Fan,room_3,0.0,3,29.54,42.03,9,Tuesday,0,0.0,-0.9011302917784678
device_22,Fan,room_4,0.0,0,15.44,34.95,11,Tuesday,0,0.0,-0.8703058711176014
device_22,Fan,room_4,0.0,3,15.44,34.95,11,Tuesday,0,0.0,-0.8703058711176014
device_17,Fan,room_4,177.07,0,15.44,34.95,11,Tuesday,0,139.45666666666668,0.8229509303217537
device_17,Fan,room_4,177.07,3,15.44,34.95,11,Tuesday,0,158.26333333333335,0.8229509303217537
device_56,Fan,room_3,123.49,1,19.01,45.4,12,Tuesday,0,41.163333333333334,0.3010780994704926
device_95,TV,room_2,0.0,2,24.93,49.54,12,Tuesday,0,0.0,-0.5677522893543903
device_95,TV,room_2,0.0,1,24.93,49.54,12,Tuesday,0,0.0,-0.5677522893543903
device_20,TV,room_3,0.0,2,24.75,36.03,13,Tuesday,0,0.0,-0.5743093997653975
device_64,Fridge,room_0,129.71,3,23.08,46.31,14,Tuesday,0,120.50666666666666,0.38583750135228834
device_18,Light,room_0,0.0,1,28.64,41.72,16,Tuesday,0,0.0,-0.41027774522138133
device_18,Light,room_0,0.0,1,20.2,39.57,16,Tuesday,0,0.0,-0.41027774522138133
device_37,Fan,room_4,294.82,4,22.86,31.3,17,Tuesday,0,166.59333333333333,1.6864381584966803
device_37,Fan,room_4,294.82,3,22.86,31.3,17,Tuesday,0,196.54666666666665,1.6864381584966803
device_37,Fan,room_4,294.82,3,22.86,31.3,17,Tuesday,0,294.82,1.6864381584966803
device_47,TV,room_3,117.03,3,29.54,44.79,18,Tuesday,0,39.01,2.4109061329841786
device_52,Heater,room_4,0.0,5,15.46,37.53,19,Tuesday,0,0.0,-0.22755960629619149
device_35,AC,room_0,0.0,3,19.34,38.12,21,Tuesday,0,0.0,-0.624374469605913
device_65,Fridge,room_2,140.34,2,15.99,45.51,22,Tuesday,0,116.60666666666667,1.3944660180159405
device_80,AC,room_0,0.0,2,26.32,47.83,23,Tuesday,0,0.0,-0.5535739511270962
device_80,AC,room_0,0.0,2,17.39,47.46,23,Tuesday,0,0.0,-0.5535739511270962
device_40,AC,room_1,0.0,3,25.26,43.5,0,Wednesday,0,0.0,-0.5722034016236349
device_52,Heater,room_4,0.0,5,18.72,41.7,0,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,1,18.72,41.7,0,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,4,22.39,30.26,0,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,4,18.72,41.7,0,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,1,22.39,30.26,0,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,5,22.39,30.26,0,Wednesday,0,0.0,-0.22755960629619149
device_58,Fan,room_1,0.0,2,25.94,31.05,1,Wednesday,0,0.0,-1.0417778107391764
device_58,Fan,room_1,0.0,2,20.95,43.98,1,Wednesday,0,0.0,-1.0417778107391764
device_58,Fan,room_1,0.0,2,23.95,39.03,1,Wednesday,0,0.0,-1.0417778107391764
device_86,Heater,room_0,0.0,0,18.71,43.48,3,Wednesday,0,0.0,-0.41923438113301126
device_86,Heater,room_0,0.0,0,20.88,38.19,3,Wednesday,0,0.0,-0.41923438113301126
device_86,Heater,room_0,0.0,3,18.71,43.48,3,Wednesday,0,0.0,-0.41923438113301126
device_86,Heater,room_0,0.0,3,20.88,38.19,3,Wednesday,0,0.0,-0.41923438113301126
device_84,AC,room_2,0.0,4,21.23,47.63,3,Wednesday,0,0.0,-0.8001284891039806
device_39,TV,room_2,0.0,0,18.53,30.42,4,Wednesday,0,0.0,-0.3972638318557945
device_53,Fridge,room_0,138.52,3,20.2,44.72,5,Wednesday,0,126.06333333333335,0.9982359811972648
device_53,Fridge,room_0,138.52,1,24.66,31.78,5,Wednesday,0,134.79333333333332,0.9982359811972648
device_53,Fridge,room_0,138.52,3,24.66,31.78,5,Wednesday,0,138.52,0.9982359811972648
device_53,Fridge,room_0,138.52,1,20.2,44.72,5,Wednesday,0,138.52,0.9982359811972648
device_68,AC,room_3,0.0,3,17.14,31.79,6,Wednesday,0,0.0,-0.6561450258796392
device_68,AC,room_3,0.0,2,17.14,31.79,6,Wednesday,0,0.0,-0.6561450258796392
device_94,AC,room_0,0.0,0,20.33,37.15,7,Wednesday,0,0.0,-0.5373129221201569
device_94,AC,room_0,0.0,0,18.25,35.32,7,Wednesday,0,0.0,-0.5373129221201569
device_72,Fan,room_4,0.0,5,19.23,40.35,7,Wednesday,0,45.78333333333333,-1.0197739614498915
device_15,TV,room_0,0.0,5,27.67,38.39,9,Wednesday,0,0.0,-0.47744563880379776
device_15,TV,room_0,0.0,5,24.63,32.94,9,Wednesday,0,0.0,-0.47744563880379776
device_68,AC,room_3,0.0,1,28.34,32.04,10,Wednesday,0,0.0,-0.6561450258796392
device_44,Light,room_2,0.0,3,19.54,30.52,10,Wednesday,0,0.0,-0.5070099130598996
device_44,Light,room_2,0.0,5,19.54,30.52,10,Wednesday,0,0.0,-0.5070099130598996
device_53,Fridge,room_0,123.4,3,16.11,49.83,11,Wednesday,0,133.48000000000002,-0.158047657540766
device_8,AC,room_2,0.0,4,27.9,44.0,12,Wednesday,0,0.0,-0.6563890906386849
device_8,AC,room_2,0.0,5,27.9,44.0,12,Wednesday,0,0.0,-0.6563890906386849
device_81,AC,room_2,0.0,5,27.9,44.0,12,Wednesday,0,0.0,-0.6753821585368098
device_81,AC,room_2,0.0,4,27.9,44.0,12,Wednesday,0,0.0,-0.6753821585368098
device_69,AC,room_4,0.0,0,25.43,37.27,13,Wednesday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,5,25.43,37.27,13,Wednesday,0,0.0,-0.45503862216920243
device_85,TV,room_1,0.0,4,29.83,40.42,15,Wednesday,0,77.31333333333333,-0.5743179395046071
device_85,TV,room_1,0.0,4,19.9,32.3,15,Wednesday,0,38.656666666666666,-0.5743179395046071
device_25,Light,room_3,0.0,3,28.19,34.79,15,Wednesday,0,0.0,-0.5207064430685251
device_25,Light,room_3,0.0,3,28.19,34.79,15,Wednesday,0,0.0,-0.5207064430685251
device_4,Fridge,room_1,111.34,4,19.9,32.3,15,Wednesday,0,130.07666666666665,-0.8013915139595761
device_4,Fridge,room_1,111.34,4,29.83,40.42,15,Wednesday,0,120.60333333333331,-0.8013915139595761
device_22,Fan,room_4,139.69,5,23.87,45.46,17,Wednesday,0,46.56333333333333,0.4917193006649217
device_26,Heater,room_4,0.0,5,23.87,45.46,17,Wednesday,0,0.0,-0.3716530728361341
device_45,Light,room_4,0.0,5,23.87,45.46,17,Wednesday,0,0.0,-0.44729234917782
device_93,AC,room_2,0.0,4,26.67,39.93,19,Wednesday,0,426.6666666666667,-0.49029684996620676
device_79,TV,room_3,142.53,1,22.55,38.54,19,Wednesday,0,108.97666666666669,2.1986654078169052
device_29,Light,room_3,43.53,2,23.69,39.12,21,Wednesday,0,14.51,1.106391330500234
device_29,Light,room_3,43.53,2,20.65,37.8,21,Wednesday,0,29.02,1.106391330500234
device_5,Heater,room_4,0.0,1,18.82,33.96,23,Wednesday,0,0.0,-0.27386769896886054
device_5,Heater,room_4,0.0,0,18.82,33.96,23,Wednesday,0,0.0,-0.27386769896886054
device_71,Fan,room_1,0.0,5,18.18,37.59,0,Thursday,0,0.0,-0.829317231330717
device_69,AC,room_4,0.0,3,16.21,42.67,1,Thursday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,3,16.8,36.64,1,Thursday,0,0.0,-0.45503862216920243
device_28,TV,room_2,0.0,1,18.87,36.65,2,Thursday,0,0.0,-0.609275300037559
device_46,Heater,room_3,0.0,0,15.37,35.97,5,Thursday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,0,20.83,39.61,5,Thursday,0,0.0,-0.17801176315078615
device_44,Light,room_2,0.0,3,20.64,48.4,6,Thursday,0,0.0,-0.5070099130598996
device_84,AC,room_2,0.0,3,20.64,48.4,6,Thursday,0,0.0,-0.8001284891039806
device_88,AC,room_3,0.0,1,21.67,35.15,7,Thursday,0,0.0,-0.4724665148641903
device_88,AC,room_3,0.0,2,21.67,35.15,7,Thursday,0,0.0,-0.4724665148641903
device_88,AC,room_3,0.0,4,21.67,35.15,7,Thursday,0,0.0,-0.4724665148641903
device_20,TV,room_3,0.0,2,19.72,33.42,9,Thursday,0,0.0,-0.5743093997653975
device_85,TV,room_1,0.0,4,26.62,33.96,10,Thursday,0,0.0,-0.5743179395046071
device_85,TV,room_1,0.0,3,28.39,47.81,10,Thursday,0,0.0,-0.5743179395046071
device_85,TV,room_1,0.0,4,28.39,47.81,10,Thursday,0,0.0,-0.5743179395046071
device_85,TV,room_1,0.0,3,26.62,33.96,10,Thursday,0,0.0,-0.5743179395046071
device_61,AC,room_4,0.0,4,26.14,32.12,11,Thursday,0,501.0333333333333,-0.51075247290831
device_50,Light,room_4,0.0,4,26.14,32.12,11,Thursday,0,0.0,-0.4267577063628645
device_61,AC,room_4,0.0,4,26.14,32.12,11,Thursday,0,501.0333333333333,-0.51075247290831
device_41,AC,room_4,0.0,0,22.48,49.5,12,Thursday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,4,22.48,49.5,12,Thursday,0,0.0,-0.4065081906490917
device_10,AC,room_4,0.0,4,22.48,49.5,12,Thursday,0,0.0,-0.5614817112962487
device_10,AC,room_4,0.0,0,22.48,49.5,12,Thursday,0,0.0,-0.5614817112962487
device_48,Heater,room_0,0.0,2,17.69,46.89,12,Thursday,0,0.0,-0.4500339417353268
device_93,AC,room_2,0.0,2,21.95,35.31,13,Thursday,0,426.6666666666667,-0.49029684996620676
device_8,AC,room_2,0.0,2,18.56,43.54,15,Thursday,0,0.0,-0.6563890906386849
device_56,Fan,room_3,233.33,3,28.13,44.61,16,Thursday,0,118.94,1.4034180320655725
device_10,AC,room_4,0.0,4,15.82,47.59,16,Thursday,0,0.0,-0.5614817112962487
device_12,Light,room_2,0.0,3,26.0,32.91,17,Thursday,0,0.0,-0.6132829078047749
device_97,AC,room_3,0.0,0,21.33,38.11,17,Thursday,0,832.1933333333333,-0.5706444563805747
device_80,AC,room_0,0.0,1,23.29,41.7,17,Thursday,0,0.0,-0.5535739511270962
device_67,Light,room_2,34.45,4,20.56,39.4,18,Thursday,0,11.483333333333334,0.6717647241390645
device_62,Fridge,room_0,139.89,2,18.56,36.83,19,Thursday,0,136.14,1.3374313328868237
device_62,Fridge,room_0,139.89,1,18.56,36.83,19,Thursday,0,136.38666666666666,1.3374313328868237
device_99,TV,room_2,110.65,5,16.78,42.34,19,Thursday,0,36.88333333333333,1.8704244643728203
device_50,Light,room_4,31.7,3,23.05,44.57,19,Thursday,0,10.566666666666666,1.020071981795506
device_44,Light,room_2,87.83,5,16.78,42.34,19,Thursday,0,29.276666666666667,2.8569784434373
device_46,Heater,room_3,0.0,0,26.67,31.61,20,Thursday,0,0.0,-0.17801176315078615
device_90,Light,room_0,42.18,0,24.35,48.51,21,Thursday,0,43.98333333333333,1.1993986513479118
device_24,AC,room_0,0.0,1,17.48,46.85,22,Thursday,0,0.0,-0.5789525266955818
device_24,AC,room_0,0.0,1,27.57,31.56,22,Thursday,0,0.0,-0.5789525266955818
device_100,AC,room_2,0.0,4,24.71,45.92,23,Thursday,0,0.0,-0.6674818573087704
device_100,AC,room_2,0.0,4,24.71,45.92,23,Thursday,0,0.0,-0.6674818573087704
device_49,TV,room_2,0.0,4,24.71,45.92,23,Thursday,0,0.0,-0.5316807040417991
device_49,TV,room_2,0.0,4,24.71,45.92,23,Thursday,0,0.0,-0.5316807040417991
device_1,Light,room_1,0.0,2,22.87,46.48,0,Friday,0,42.04666666666667,-0.3884908713157603
device_1,Light,room_1,0.0,2,22.87,46.48,0,Friday,0,21.023333333333333,-0.3884908713157603
device_86,Heater,room_0,0.0,2,17.14,40.67,1,Friday,0,0.0,-0.41923438113301126
device_86,Heater,room_0,0.0,0,17.14,40.67,1,Friday,0,0.0,-0.41923438113301126
device_64,Fridge,room_0,128.62,2,17.14,40.67,1,Friday,0,124.60000000000001,0.3147044626812937
device_64,Fridge,room_0,128.62,0,17.14,40.67,1,Friday,0,128.98333333333332,0.3147044626812937
device_76,TV,room_2,0.0,3,27.8,48.93,2,Friday,0,46.129999999999995,-0.4883013995621119
device_76,TV,room_2,0.0,3,26.73,33.53,2,Friday,0,46.129999999999995,-0.4883013995621119
device_12,Light,room_2,0.0,3,27.8,48.93,2,Friday,0,0.0,-0.6132829078047749
device_12,Light,room_2,0.0,3,26.73,33.53,2,Friday,0,0.0,-0.6132829078047749
device_45,Light,room_4,0.0,5,17.67,31.93,3,Friday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,5,22.55,42.55,3,Friday,0,0.0,-0.44729234917782
device_5,Heater,room_4,0.0,5,17.67,31.93,3,Friday,0,0.0,-0.27386769896886054
device_5,Heater,room_4,0.0,5,22.55,42.55,3,Friday,0,0.0,-0.27386769896886054
device_29,Light,room_3,0.0,5,24.31,48.51,4,Friday,0,29.02,-0.5620406633620947
device_60,Fridge,room_3,105.5,5,26.51,34.73,5,Friday,0,111.94,-1.8163117995632159
device_82,Heater,room_1,0.0,2,17.17,32.13,5,Friday,0,0.0,-0.36824272129035923
device_46,Heater,room_3,0.0,5,26.51,34.73,5,Friday,0,0.0,-0.17801176315078615
device_90,Light,room_0,0.0,1,28.1,42.58,5,Friday,0,14.06,-0.47985656211391764
device_45,Light,room_4,0.0,0,28.5,47.72,6,Friday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,2,28.5,47.72,6,Friday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,0,28.82,30.31,6,Friday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,1,28.82,30.31,6,Friday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,1,28.5,47.72,6,Friday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,2,28.82,30.31,6,Friday,0,0.0,-0.44729234917782
device_31,Fridge,room_4,142.67,4,26.7,34.31,7,Friday,0,141.03,1.1840441226125844
device_31,Fridge,room_4,142.67,1,26.7,34.31,7,Friday,0,141.85,1.1840441226125844
device_68,AC,room_3,0.0,3,26.98,36.86,8,Friday,0,0.0,-0.6561450258796392
device_72,Fan,room_4,252.69,1,23.49,38.09,8,Friday,0,84.23,1.2214552610146698
device_79,TV,room_3,0.0,3,26.98,36.86,8,Friday,0,78.24333333333335,-0.5279146541752191
device_37,Fan,room_4,0.0,1,23.49,38.09,8,Friday,0,196.5466666666667,-1.087054686877467
device_56,Fan,room_3,0.0,1,25.03,46.22,9,Friday,0,118.94000000000001,-0.9382514551195147
device_56,Fan,room_3,0.0,1,25.03,46.22,9,Friday,0,77.77666666666667,-0.9382514551195147
device_33,Fan,room_3,258.34,1,25.03,46.22,9,Friday,0,86.11333333333333,1.4205460600585091
device_33,Fan,room_3,258.34,1,25.03,46.22,9,Friday,0,172.22666666666666,1.4205460600585091
device_40,AC,room_1,0.0,0,18.3,37.4,10,Friday,0,0.0,-0.5722034016236349
device_97,AC,room_3,0.0,3,27.06,46.19,10,Friday,0,416.09666666666664,-0.5706444563805747
device_91,Fan,room_0,151.7,1,19.87,30.21,11,Friday,0,171.9,0.31114573735474815
device_91,Fan,room_0,151.7,0,19.87,30.21,11,Friday,0,161.79999999999998,0.31114573735474815
device_91,Fan,room_0,151.7,0,19.87,30.21,11,Friday,0,151.7,0.31114573735474815
device_35,AC,room_0,1263.79,1,19.87,30.21,11,Friday,0,421.2633333333333,1.166420093899777
device_35,AC,room_0,1263.79,0,19.87,30.21,11,Friday,0,842.5266666666666,1.166420093899777
device_35,AC,room_0,1263.79,0,19.87,30.21,11,Friday,0,1263.79,1.166420093899777
device_85,TV,room_1,0.0,5,20.29,45.89,12,Friday,0,0.0,-0.5743179395046071
device_85,TV,room_1,0.0,5,20.5,48.96,12,Friday,0,0.0,-0.5743179395046071
device_7,Light,room_2,0.0,3,22.79,37.49,12,Friday,0,0.0,-0.6201756573001611
device_7,Light,room_2,0.0,5,22.79,37.49,12,Friday,0,0.0,-0.6201756573001611
device_7,Light,room_2,0.0,4,22.79,37.49,12,Friday,0,0.0,-0.6201756573001611
device_62,Fridge,room_0,110.93,1,15.72,34.99,13,Friday,0,130.23666666666665,-0.667192816606092
device_74,AC,room_0,0.0,1,15.72,34.99,13,Friday,0,0.0,-0.6021968984318531
device_35,AC,room_0,0.0,5,19.03,38.38,14,Friday,0,842.5266666666666,-0.624374469605913
device_58,Fan,room_1,0.0,5,18.71,40.77,15,Friday,0,0.0,-1.0417778107391764
device_62,Fridge,room_0,123.95,2,16.59,43.26,15,Friday,0,124.92333333333333,0.23405740529990846
device_62,Fridge,room_0,123.95,2,26.95,34.89,15,Friday,0,119.61000000000001,0.23405740529990846
device_37,Fan,room_4,0.0,3,21.07,34.02,16,Friday,0,98.27333333333335,-1.087054686877467
device_37,Fan,room_4,0.0,5,29.94,46.25,16,Friday,0,0.0,-1.087054686877467
device_37,Fan,room_4,0.0,3,16.87,37.11,16,Friday,0,0.0,-1.087054686877467
device_37,Fan,room_4,0.0,5,21.07,34.02,16,Friday,0,0.0,-1.087054686877467
device_37,Fan,room_4,0.0,5,16.87,37.11,16,Friday,0,0.0,-1.087054686877467
device_37,Fan,room_4,0.0,3,29.94,46.25,16,Friday,0,0.0,-1.087054686877467
device_75,Fan,room_4,0.0,5,21.07,34.02,16,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,5,16.87,37.11,16,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,5,29.94,46.25,16,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,3,16.87,37.11,16,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,3,21.07,34.02,16,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,3,29.94,46.25,16,Friday,0,0.0,-0.744694586796692
device_100,AC,room_2,0.0,3,18.86,45.03,17,Friday,0,0.0,-0.6674818573087704
device_100,AC,room_2,0.0,3,17.89,48.25,17,Friday,0,0.0,-0.6674818573087704
device_100,AC,room_2,0.0,3,26.38,38.26,17,Friday,0,0.0,-0.6674818573087704
device_39,TV,room_2,0.0,3,26.38,38.26,17,Friday,0,0.0,-0.3972638318557945
device_39,TV,room_2,0.0,3,17.89,48.25,17,Friday,0,0.0,-0.3972638318557945
device_39,TV,room_2,0.0,3,18.86,45.03,17,Friday,0,0.0,-0.3972638318557945
device_100,AC,room_2,0.0,4,28.95,35.23,19,Friday,0,0.0,-0.6674818573087704
device_100,AC,room_2,0.0,4,16.41,49.15,19,Friday,0,0.0,-0.6674818573087704
device_100,AC,room_2,0.0,3,28.95,35.23,19,Friday,0,0.0,-0.6674818573087704
device_100,AC,room_2,0.0,3,16.41,49.15,19,Friday,0,0.0,-0.6674818573087704
device_94,AC,room_0,0.0,0,15.5,30.4,19,Friday,0,0.0,-0.5373129221201569
device_94,AC,room_0,0.0,3,15.5,30.4,19,Friday,0,0.0,-0.5373129221201569
device_43,AC,room_0,0.0,0,15.5,30.4,19,Friday,0,0.0,-0.6728481756289292
device_43,AC,room_0,0.0,3,15.5,30.4,19,Friday,0,0.0,-0.6728481756289292
device_11,Fridge,room_1,146.73,1,16.54,33.79,22,Friday,0,126.81666666666666,1.5896574994535695
