timestamp,temperature,humidity,weather_condition
2024-05-09 06:30:00,31.18,27.43,Cloudy
2024-05-09 06:45:00,40.69,31.99,Rainy
2024-05-09 07:00:00,39.66,24.99,Humid
2024-05-09 07:15:00,38.88,22.1,Windy
2024-05-09 07:30:00,32.25,21.08,Rainy
2024-05-09 07:45:00,41.6,29.09,Windy
2024-05-09 08:00:00,43.68,26.01,Windy
2024-05-09 08:15:00,40.31,38.36,Sunny
2024-05-09 08:30:00,38.19,20.42,Rainy
2024-05-09 08:45:00,35.14,26.37,Humid
2024-05-09 09:00:00,34.67,20.42,Sunny
2024-05-09 09:15:00,36.69,29.79,Windy
2024-05-09 09:30:00,32.6,25.66,Humid
2024-05-09 09:45:00,33.31,33.25,Humid
2024-05-09 10:00:00,33.0,29.72,Windy
2024-05-09 10:15:00,40.68,37.05,Humid
2024-05-09 10:30:00,37.56,23.51,Sunny
2024-05-09 10:45:00,41.01,21.74,Cloudy
2024-05-09 11:00:00,35.26,20.14,Rainy
2024-05-09 11:15:00,39.04,32.81,Windy
2024-05-09 11:30:00,42.0,25.66,Cloudy
2024-05-09 11:45:00,42.64,33.28,Sunny
2024-05-09 12:00:00,34.62,37.56,Rainy
2024-05-09 12:15:00,35.63,24.83,Sunny
2024-05-09 12:30:00,37.38,22.62,Cloudy
2024-05-09 12:45:00,40.1,39.51,Sunny
2024-05-09 13:00:00,32.0,32.44,Rainy
2024-05-09 13:15:00,35.25,36.89,Windy
2024-05-09 13:30:00,39.44,23.55,Rainy
2024-05-09 13:45:00,36.58,37.37,Humid
2024-05-09 14:00:00,34.08,20.78,Windy
2024-05-09 14:15:00,34.57,21.47,Windy
2024-05-09 14:30:00,36.21,34.75,Cloudy
2024-05-09 14:45:00,43.67,25.3,Windy
2024-05-09 15:00:00,39.3,20.13,Cloudy
2024-05-09 15:15:00,38.61,34.13,Rainy
2024-05-09 15:30:00,30.61,27.32,Cloudy
2024-05-09 15:45:00,41.74,38.72,Rainy
2024-05-09 16:00:00,35.57,20.1,Windy
2024-05-09 16:15:00,32.53,23.09,Windy
2024-05-09 16:30:00,42.62,29.16,Humid
2024-05-09 16:45:00,32.05,37.77,Windy
2024-05-09 17:00:00,33.32,20.55,Cloudy
2024-05-09 17:15:00,44.19,34.46,Windy
2024-05-09 17:30:00,41.88,21.57,Sunny
2024-05-09 17:45:00,44.52,29.9,Humid
2024-05-09 18:00:00,43.06,39.86,Cloudy
2024-05-09 18:15:00,33.39,39.3,Rainy
2024-05-09 18:30:00,43.46,27.67,Windy
2024-05-09 18:45:00,34.95,37.17,Windy
2024-05-09 19:00:00,41.59,29.04,Cloudy
2024-05-09 19:15:00,35.87,37.06,Humid
2024-05-09 19:30:00,35.11,37.14,Cloudy
2024-05-09 19:45:00,32.64,24.13,Rainy
2024-05-09 20:00:00,32.61,35.35,Rainy
2024-05-09 20:15:00,31.12,31.72,Sunny
2024-05-09 20:30:00,39.43,30.2,Cloudy
2024-05-09 20:45:00,37.08,26.87,Sunny
2024-05-09 21:00:00,39.87,24.37,Humid
2024-05-09 21:15:00,44.84,27.6,Humid
2024-05-09 21:30:00,34.13,33.98,Rainy
2024-05-09 21:45:00,38.04,25.96,Rainy
2024-05-09 22:00:00,36.03,39.51,Humid
2024-05-09 22:15:00,40.84,25.02,Sunny
2024-05-09 22:30:00,35.57,25.64,Cloudy
2024-05-09 22:45:00,34.66,39.41,Rainy
2024-05-09 23:00:00,42.59,38.79,Rainy
2024-05-09 23:15:00,40.92,38.31,Humid
2024-05-09 23:30:00,36.78,21.86,Windy
2024-05-09 23:45:00,43.21,31.08,Rainy
2024-05-10 00:00:00,44.59,36.29,Windy
2024-05-10 00:15:00,34.46,37.39,Rainy
2024-05-10 00:30:00,31.59,29.76,Humid
2024-05-10 00:45:00,33.41,34.33,Cloudy
2024-05-10 01:00:00,43.66,29.92,Humid
2024-05-10 01:15:00,38.21,28.39,Humid
2024-05-10 01:30:00,39.06,35.71,Rainy
2024-05-10 01:45:00,32.67,26.69,Rainy
2024-05-10 02:00:00,43.59,24.91,Rainy
2024-05-10 02:15:00,30.54,31.93,Sunny
2024-05-10 02:30:00,33.33,26.77,Humid
2024-05-10 02:45:00,32.8,25.69,Sunny
2024-05-10 03:00:00,34.08,23.37,Cloudy
2024-05-10 03:15:00,33.37,27.39,Rainy
2024-05-10 03:30:00,32.01,20.34,Sunny
2024-05-10 03:45:00,36.66,39.26,Cloudy
2024-05-10 04:00:00,38.69,26.64,Cloudy
2024-05-10 04:15:00,34.74,34.75,Humid
2024-05-10 04:30:00,34.38,36.06,Rainy
2024-05-10 04:45:00,37.8,37.4,Sunny
2024-05-10 05:00:00,38.29,27.83,Sunny
2024-05-10 05:15:00,30.8,34.77,Windy
2024-05-10 05:30:00,33.72,32.88,Rainy
2024-05-10 05:45:00,34.68,24.78,Rainy
2024-05-10 06:00:00,35.57,33.98,Sunny
2024-05-10 06:15:00,33.92,31.65,Windy
2024-05-10 06:30:00,34.84,26.53,Cloudy
2024-05-10 06:45:00,30.17,35.35,Rainy
2024-05-10 07:00:00,39.56,25.51,Sunny
2024-05-10 07:15:00,37.65,21.53,Humid
2024-05-10 07:30:00,30.7,26.95,Windy
2024-05-10 07:45:00,33.73,27.09,Windy
2024-05-10 08:00:00,35.5,29.94,Windy
2024-05-10 08:15:00,38.43,27.64,Sunny
2024-05-10 08:30:00,34.21,29.45,Rainy
2024-05-10 08:45:00,40.34,24.25,Windy
2024-05-10 09:00:00,30.43,30.27,Windy
2024-05-10 09:15:00,36.0,22.84,Rainy
2024-05-10 09:30:00,43.77,35.27,Rainy
2024-05-10 09:45:00,38.94,37.15,Sunny
2024-05-10 10:00:00,35.39,21.61,Sunny
2024-05-10 10:15:00,39.52,37.49,Rainy
2024-05-10 10:30:00,43.73,34.26,Windy
2024-05-10 10:45:00,40.3,30.55,Sunny
2024-05-10 11:00:00,43.49,21.98,Sunny
2024-05-10 11:15:00,32.93,26.41,Rainy
2024-05-10 11:30:00,37.1,27.77,Humid
2024-05-10 11:45:00,35.57,27.3,Sunny
2024-05-10 12:00:00,41.97,26.11,Rainy
2024-05-10 12:15:00,36.7,22.83,Humid
2024-05-10 12:30:00,36.19,24.75,Windy
2024-05-10 12:45:00,43.04,23.71,Rainy
2024-05-10 13:00:00,44.12,30.97,Cloudy
2024-05-10 13:15:00,35.58,34.75,Sunny
2024-05-10 13:30:00,30.31,20.62,Cloudy
2024-05-10 13:45:00,31.16,33.33,Cloudy
2024-05-10 14:00:00,35.03,33.88,Sunny
2024-05-10 14:15:00,38.85,30.5,Rainy
2024-05-10 14:30:00,33.79,22.86,Windy
2024-05-10 14:45:00,32.68,28.19,Sunny
2024-05-10 15:00:00,36.59,38.17,Humid
2024-05-10 15:15:00,41.19,27.47,Cloudy
2024-05-10 15:30:00,31.27,25.19,Windy
2024-05-10 15:45:00,38.24,23.4,Rainy
2024-05-10 16:00:00,44.2,20.64,Humid
2024-05-10 16:15:00,35.06,23.87,Sunny
2024-05-10 16:30:00,30.55,26.81,Windy
2024-05-10 16:45:00,44.62,20.22,Sunny
2024-05-10 17:00:00,34.12,33.1,Cloudy
2024-05-10 17:15:00,41.9,24.01,Cloudy
2024-05-10 17:30:00,33.89,24.55,Cloudy
2024-05-10 17:45:00,32.34,29.79,Humid
2024-05-10 18:00:00,36.37,24.23,Rainy
2024-05-10 18:15:00,35.17,21.2,Rainy
2024-05-10 18:30:00,36.09,31.43,Sunny
2024-05-10 18:45:00,30.3,32.56,Humid
2024-05-10 19:00:00,41.69,28.44,Rainy
2024-05-10 19:15:00,44.04,22.56,Rainy
2024-05-10 19:30:00,43.43,33.2,Sunny
2024-05-10 19:45:00,37.88,21.03,Humid
2024-05-10 20:00:00,41.32,39.66,Cloudy
2024-05-10 20:15:00,40.67,29.16,Sunny
2024-05-10 20:30:00,42.73,22.09,Sunny
2024-05-10 20:45:00,43.61,38.49,Windy
2024-05-10 21:00:00,36.42,23.25,Cloudy
2024-05-10 21:15:00,44.37,31.84,Cloudy
2024-05-10 21:30:00,43.14,27.32,Cloudy
2024-05-10 21:45:00,36.73,25.74,Cloudy
2024-05-10 22:00:00,39.93,39.5,Humid
2024-05-10 22:15:00,41.59,33.55,Cloudy
2024-05-10 22:30:00,34.79,36.43,Windy
2024-05-10 22:45:00,39.23,31.6,Windy
2024-05-10 23:00:00,40.91,37.86,Cloudy
2024-05-10 23:15:00,32.6,23.34,Sunny
2024-05-10 23:30:00,42.98,29.5,Windy
2024-05-10 23:45:00,39.26,34.44,Cloudy
2024-05-11 00:00:00,38.28,33.27,Humid
2024-05-11 00:15:00,36.81,20.45,Humid
2024-05-11 00:30:00,37.99,35.37,Rainy
2024-05-11 00:45:00,38.93,37.1,Rainy
2024-05-11 01:00:00,34.64,21.72,Humid
2024-05-11 01:15:00,33.9,32.51,Humid
2024-05-11 01:30:00,33.89,25.74,Cloudy
2024-05-11 01:45:00,42.96,33.61,Cloudy
2024-05-11 02:00:00,41.92,25.27,Sunny
2024-05-11 02:15:00,39.35,24.43,Humid
2024-05-11 02:30:00,34.57,35.13,Windy
2024-05-11 02:45:00,42.35,37.38,Humid
2024-05-11 03:00:00,37.62,20.23,Windy
2024-05-11 03:15:00,31.75,26.35,Cloudy
2024-05-11 03:30:00,32.87,39.26,Humid
2024-05-11 03:45:00,35.68,34.39,Windy
2024-05-11 04:00:00,39.58,30.47,Sunny
2024-05-11 04:15:00,43.81,32.17,Humid
2024-05-11 04:30:00,30.86,37.87,Rainy
2024-05-11 04:45:00,40.41,29.72,Windy
2024-05-11 05:00:00,32.8,39.09,Sunny
2024-05-11 05:15:00,42.61,22.29,Sunny
2024-05-11 05:30:00,31.25,28.84,Cloudy
2024-05-11 05:45:00,33.97,30.08,Rainy
2024-05-11 06:00:00,38.96,22.72,Rainy
2024-05-11 06:15:00,35.33,25.02,Cloudy
2024-05-11 06:30:00,37.35,30.55,Humid
2024-05-11 06:45:00,32.92,37.94,Rainy
2024-05-11 07:00:00,30.52,24.32,Cloudy
2024-05-11 07:15:00,36.88,20.43,Sunny
2024-05-11 07:30:00,35.69,25.07,Cloudy
2024-05-11 07:45:00,31.92,35.43,Rainy
2024-05-11 08:00:00,36.91,26.33,Sunny
2024-05-11 08:15:00,35.4,39.94,Humid
2024-05-11 08:30:00,38.84,24.03,Rainy
2024-05-11 08:45:00,31.74,36.2,Windy
2024-05-11 09:00:00,36.09,39.11,Sunny
2024-05-11 09:15:00,33.95,22.26,Rainy
2024-05-11 09:30:00,43.23,31.53,Sunny
2024-05-11 09:45:00,44.61,37.26,Rainy
2024-05-11 10:00:00,33.9,30.43,Rainy
2024-05-11 10:15:00,32.25,26.06,Cloudy
2024-05-11 10:30:00,44.65,28.7,Windy
2024-05-11 10:45:00,38.33,22.92,Rainy
2024-05-11 11:00:00,38.22,34.82,Windy
2024-05-11 11:15:00,35.77,31.68,Sunny
2024-05-11 11:30:00,38.54,36.69,Rainy
2024-05-11 11:45:00,35.87,28.53,Cloudy
2024-05-11 12:00:00,43.96,30.88,Humid
2024-05-11 12:15:00,32.96,35.5,Windy
2024-05-11 12:30:00,36.79,32.91,Humid
2024-05-11 12:45:00,37.36,35.94,Cloudy
2024-05-11 13:00:00,41.85,26.01,Cloudy
2024-05-11 13:15:00,41.76,20.45,Cloudy
2024-05-11 13:30:00,30.8,25.96,Rainy
2024-05-11 13:45:00,40.31,26.03,Humid
2024-05-11 14:00:00,32.86,37.79,Sunny
2024-05-11 14:15:00,33.95,26.03,Sunny
2024-05-11 14:30:00,40.44,33.82,Rainy
2024-05-11 14:45:00,36.95,22.06,Humid
2024-05-11 15:00:00,38.28,23.38,Humid
2024-05-11 15:15:00,41.31,30.54,Windy
2024-05-11 15:30:00,39.84,31.7,Windy
2024-05-11 15:45:00,30.23,25.67,Windy
2024-05-11 16:00:00,34.11,22.45,Sunny
2024-05-11 16:15:00,34.42,37.46,Sunny
2024-05-11 16:30:00,40.11,36.16,Rainy
2024-05-11 16:45:00,33.21,24.18,Humid
2024-05-11 17:00:00,44.2,30.36,Sunny
2024-05-11 17:15:00,33.6,33.55,Cloudy
2024-05-11 17:30:00,40.62,34.74,Rainy
2024-05-11 17:45:00,35.01,33.88,Windy
2024-05-11 18:00:00,42.74,34.09,Rainy
2024-05-11 18:15:00,33.77,33.53,Humid
2024-05-11 18:30:00,34.42,34.67,Windy
2024-05-11 18:45:00,33.41,38.34,Windy
2024-05-11 19:00:00,40.27,25.19,Sunny
2024-05-11 19:15:00,38.82,37.68,Humid
2024-05-11 19:30:00,37.35,37.3,Cloudy
2024-05-11 19:45:00,42.57,37.93,Windy
2024-05-11 20:00:00,35.22,21.12,Cloudy
2024-05-11 20:15:00,36.05,38.66,Rainy
2024-05-11 20:30:00,31.25,33.58,Sunny
2024-05-11 20:45:00,39.39,38.27,Windy
2024-05-11 21:00:00,30.47,37.59,Sunny
2024-05-11 21:15:00,40.61,27.44,Cloudy
2024-05-11 21:30:00,41.62,28.97,Sunny
2024-05-11 21:45:00,33.05,29.45,Cloudy
2024-05-11 22:00:00,44.5,34.51,Windy
2024-05-11 22:15:00,34.49,25.52,Sunny
2024-05-11 22:30:00,35.83,26.53,Sunny
2024-05-11 22:45:00,38.51,23.26,Cloudy
2024-05-11 23:00:00,31.02,39.19,Rainy
2024-05-11 23:15:00,37.53,23.8,Cloudy
2024-05-11 23:30:00,34.48,30.81,Sunny
2024-05-11 23:45:00,44.25,36.87,Humid
2024-05-12 00:00:00,31.67,28.14,Cloudy
2024-05-12 00:15:00,41.8,33.0,Windy
2024-05-12 00:30:00,31.57,28.77,Cloudy
2024-05-12 00:45:00,40.34,32.85,Rainy
2024-05-12 01:00:00,37.0,27.56,Windy
2024-05-12 01:15:00,35.47,21.24,Sunny
2024-05-12 01:30:00,33.41,39.76,Rainy
2024-05-12 01:45:00,41.68,34.93,Windy
2024-05-12 02:00:00,35.91,36.44,Humid
2024-05-12 02:15:00,36.09,34.14,Windy
2024-05-12 02:30:00,35.67,30.78,Cloudy
2024-05-12 02:45:00,38.65,38.07,Windy
2024-05-12 03:00:00,42.54,20.07,Rainy
2024-05-12 03:15:00,43.32,34.94,Windy
2024-05-12 03:30:00,42.7,24.86,Sunny
2024-05-12 03:45:00,40.44,26.51,Humid
2024-05-12 04:00:00,36.36,35.63,Windy
2024-05-12 04:15:00,42.23,26.76,Windy
2024-05-12 04:30:00,31.06,29.68,Rainy
2024-05-12 04:45:00,41.63,26.51,Sunny
2024-05-12 05:00:00,34.68,27.06,Rainy
2024-05-12 05:15:00,37.86,29.69,Rainy
2024-05-12 05:30:00,43.73,22.16,Cloudy
2024-05-12 05:45:00,34.6,37.07,Humid
2024-05-12 06:00:00,34.17,30.55,Cloudy
2024-05-12 06:15:00,32.05,31.21,Humid
2024-05-12 06:30:00,39.14,24.26,Sunny
2024-05-12 06:45:00,41.56,39.28,Cloudy
2024-05-12 07:00:00,30.83,30.57,Rainy
2024-05-12 07:15:00,44.13,28.53,Cloudy
2024-05-12 07:30:00,41.9,38.39,Cloudy
2024-05-12 07:45:00,44.17,27.9,Rainy
2024-05-12 08:00:00,37.51,36.06,Windy
2024-05-12 08:15:00,38.96,32.69,Humid
2024-05-12 08:30:00,37.5,33.17,Sunny
2024-05-12 08:45:00,40.8,28.63,Windy
2024-05-12 09:00:00,33.25,22.87,Rainy
2024-05-12 09:15:00,42.12,25.91,Humid
2024-05-12 09:30:00,38.28,33.18,Cloudy
2024-05-12 09:45:00,31.16,38.23,Windy
2024-05-12 10:00:00,37.61,26.01,Humid
2024-05-12 10:15:00,39.7,31.06,Windy
2024-05-12 10:30:00,31.99,30.41,Humid
2024-05-12 10:45:00,40.09,33.55,Rainy
2024-05-12 11:00:00,35.65,24.68,Sunny
2024-05-12 11:15:00,42.94,30.64,Sunny
2024-05-12 11:30:00,30.93,27.86,Windy
2024-05-12 11:45:00,31.21,37.08,Sunny
2024-05-12 12:00:00,42.73,28.33,Cloudy
2024-05-12 12:15:00,43.82,35.47,Humid
2024-05-12 12:30:00,35.35,37.91,Windy
2024-05-12 12:45:00,33.76,24.55,Windy
2024-05-12 13:00:00,44.07,32.39,Windy
2024-05-12 13:15:00,41.79,32.8,Sunny
2024-05-12 13:30:00,33.35,33.95,Rainy
2024-05-12 13:45:00,43.6,39.84,Humid
2024-05-12 14:00:00,39.68,27.53,Cloudy
2024-05-12 14:15:00,43.6,34.18,Cloudy
2024-05-12 14:30:00,36.47,31.98,Humid
2024-05-12 14:45:00,32.42,23.34,Sunny
2024-05-12 15:00:00,35.13,33.63,Sunny
2024-05-12 15:15:00,30.39,24.53,Humid
2024-05-12 15:30:00,40.44,27.26,Windy
2024-05-12 15:45:00,43.34,34.68,Rainy
2024-05-12 16:00:00,43.47,24.99,Windy
2024-05-12 16:15:00,41.19,36.64,Humid
2024-05-12 16:30:00,43.59,24.88,Cloudy
2024-05-12 16:45:00,31.49,28.61,Windy
2024-05-12 17:00:00,41.47,33.34,Humid
2024-05-12 17:15:00,30.42,31.76,Sunny
2024-05-12 17:30:00,35.56,22.68,Cloudy
2024-05-12 17:45:00,40.21,32.96,Windy
2024-05-12 18:00:00,42.0,31.42,Rainy
2024-05-12 18:15:00,37.35,26.65,Humid
2024-05-12 18:30:00,37.96,23.66,Windy
2024-05-12 18:45:00,39.15,32.0,Cloudy
2024-05-12 19:00:00,33.35,34.82,Cloudy
2024-05-12 19:15:00,35.41,23.49,Humid
2024-05-12 19:30:00,37.74,35.99,Windy
2024-05-12 19:45:00,39.27,20.01,Humid
2024-05-12 20:00:00,44.3,21.97,Sunny
2024-05-12 20:15:00,39.86,28.9,Sunny
2024-05-12 20:30:00,44.77,31.29,Sunny
2024-05-12 20:45:00,44.26,20.61,Humid
2024-05-12 21:00:00,37.2,37.14,Cloudy
2024-05-12 21:15:00,30.76,33.43,Rainy
2024-05-12 21:30:00,31.74,35.84,Rainy
2024-05-12 21:45:00,39.15,39.82,Humid
2024-05-12 22:00:00,42.53,35.83,Rainy
2024-05-12 22:15:00,40.49,39.9,Humid
2024-05-12 22:30:00,31.97,27.4,Windy
2024-05-12 22:45:00,30.24,33.51,Cloudy
2024-05-12 23:00:00,32.97,23.11,Humid
2024-05-12 23:15:00,41.03,20.54,Cloudy
2024-05-12 23:30:00,38.75,24.8,Cloudy
2024-05-12 23:45:00,33.04,25.28,Rainy
2024-05-13 00:00:00,39.61,29.16,Rainy
2024-05-13 00:15:00,35.16,32.67,Cloudy
2024-05-13 00:30:00,42.3,32.95,Cloudy
2024-05-13 00:45:00,39.57,34.74,Sunny
2024-05-13 01:00:00,35.35,22.98,Windy
2024-05-13 01:15:00,35.09,33.41,Windy
2024-05-13 01:30:00,33.21,22.72,Humid
2024-05-13 01:45:00,43.31,28.99,Windy
2024-05-13 02:00:00,32.25,33.34,Sunny
2024-05-13 02:15:00,38.84,21.22,Humid
2024-05-13 02:30:00,33.73,23.89,Cloudy
2024-05-13 02:45:00,42.98,33.71,Sunny
2024-05-13 03:00:00,40.06,30.44,Rainy
2024-05-13 03:15:00,34.08,27.16,Sunny
2024-05-13 03:30:00,42.91,39.98,Windy
2024-05-13 03:45:00,33.8,38.71,Windy
2024-05-13 04:00:00,39.11,26.47,Windy
2024-05-13 04:15:00,40.99,23.8,Windy
2024-05-13 04:30:00,36.64,29.85,Windy
2024-05-13 04:45:00,33.92,33.52,Sunny
2024-05-13 05:00:00,44.37,39.51,Sunny
2024-05-13 05:15:00,30.23,38.12,Rainy
2024-05-13 05:30:00,35.62,27.08,Rainy
2024-05-13 05:45:00,35.0,38.13,Cloudy
2024-05-13 06:00:00,35.49,35.08,Windy
2024-05-13 06:15:00,42.38,31.22,Humid
2024-05-13 06:30:00,40.56,24.01,Humid
2024-05-13 06:45:00,37.51,38.78,Windy
2024-05-13 07:00:00,33.15,22.37,Windy
2024-05-13 07:15:00,38.37,35.7,Rainy
2024-05-13 07:30:00,34.52,29.24,Humid
2024-05-13 07:45:00,38.56,31.3,Humid
2024-05-13 08:00:00,39.95,24.18,Cloudy
2024-05-13 08:15:00,44.56,21.63,Rainy
2024-05-13 08:30:00,39.94,28.12,Windy
2024-05-13 08:45:00,30.76,22.1,Cloudy
2024-05-13 09:00:00,43.67,38.61,Humid
2024-05-13 09:15:00,44.81,27.92,Windy
2024-05-13 09:30:00,41.29,25.05,Humid
2024-05-13 09:45:00,37.02,24.07,Windy
2024-05-13 10:00:00,38.57,39.7,Windy
2024-05-13 10:15:00,31.8,30.16,Rainy
2024-05-13 10:30:00,38.03,38.25,Cloudy
2024-05-13 10:45:00,42.06,25.4,Humid
2024-05-13 11:00:00,34.37,32.77,Windy
2024-05-13 11:15:00,39.92,30.44,Sunny
2024-05-13 11:30:00,34.61,33.33,Sunny
2024-05-13 11:45:00,44.3,32.54,Windy
2024-05-13 12:00:00,31.75,33.13,Rainy
2024-05-13 12:15:00,42.9,35.93,Cloudy
2024-05-13 12:30:00,32.26,20.38,Rainy
2024-05-13 12:45:00,41.32,32.51,Rainy
2024-05-13 13:00:00,34.16,20.76,Windy
2024-05-13 13:15:00,44.85,39.61,Sunny
2024-05-13 13:30:00,42.45,20.51,Sunny
2024-05-13 13:45:00,34.03,38.68,Cloudy
2024-05-13 14:00:00,33.67,24.54,Sunny
2024-05-13 14:15:00,33.23,29.93,Windy
2024-05-13 14:30:00,36.32,35.61,Sunny
2024-05-13 14:45:00,34.88,31.24,Cloudy
2024-05-13 15:00:00,32.16,23.29,Cloudy
2024-05-13 15:15:00,42.7,20.27,Rainy
2024-05-13 15:30:00,40.34,34.79,Cloudy
2024-05-13 15:45:00,32.3,20.01,Rainy
2024-05-13 16:00:00,37.42,21.57,Sunny
2024-05-13 16:15:00,30.96,20.37,Windy
2024-05-13 16:30:00,44.37,32.56,Rainy
2024-05-13 16:45:00,37.04,34.92,Windy
2024-05-13 17:00:00,31.33,21.69,Sunny
2024-05-13 17:15:00,34.1,22.92,Rainy
2024-05-13 17:30:00,31.27,33.09,Windy
2024-05-13 17:45:00,43.53,32.57,Humid
2024-05-13 18:00:00,34.24,28.55,Humid
2024-05-13 18:15:00,42.23,26.65,Humid
2024-05-13 18:30:00,42.37,36.4,Humid
2024-05-13 18:45:00,36.52,25.76,Sunny
2024-05-13 19:00:00,37.28,37.69,Cloudy
2024-05-13 19:15:00,39.4,38.26,Cloudy
2024-05-13 19:30:00,33.97,36.74,Rainy
2024-05-13 19:45:00,39.63,37.96,Rainy
2024-05-13 20:00:00,34.99,33.2,Cloudy
2024-05-13 20:15:00,30.05,33.95,Humid
2024-05-13 20:30:00,42.35,26.08,Windy
2024-05-13 20:45:00,32.49,30.79,Windy
2024-05-13 21:00:00,33.61,31.56,Cloudy
2024-05-13 21:15:00,36.63,27.73,Sunny
2024-05-13 21:30:00,38.7,27.14,Windy
2024-05-13 21:45:00,30.44,25.27,Sunny
2024-05-13 22:00:00,39.81,32.9,Sunny
2024-05-13 22:15:00,39.62,32.5,Cloudy
2024-05-13 22:30:00,38.12,29.77,Sunny
2024-05-13 22:45:00,33.31,22.78,Sunny
2024-05-13 23:00:00,41.81,25.23,Humid
2024-05-13 23:15:00,35.43,37.97,Sunny
2024-05-13 23:30:00,37.76,21.6,Rainy
2024-05-13 23:45:00,44.44,22.08,Cloudy
2024-05-14 00:00:00,31.11,27.79,Windy
2024-05-14 00:15:00,37.96,37.31,Rainy
2024-05-14 00:30:00,33.49,30.86,Cloudy
2024-05-14 00:45:00,43.02,27.77,Windy
2024-05-14 01:00:00,31.4,33.99,Humid
2024-05-14 01:15:00,38.93,28.81,Rainy
2024-05-14 01:30:00,31.77,20.09,Humid
2024-05-14 01:45:00,33.55,20.48,Sunny
2024-05-14 02:00:00,33.34,39.68,Sunny
2024-05-14 02:15:00,40.43,29.87,Humid
2024-05-14 02:30:00,40.27,31.81,Sunny
2024-05-14 02:45:00,37.8,20.65,Humid
2024-05-14 03:00:00,39.34,21.02,Windy
2024-05-14 03:15:00,34.35,32.2,Sunny
2024-05-14 03:30:00,37.79,36.51,Rainy
2024-05-14 03:45:00,33.41,22.67,Cloudy
2024-05-14 04:00:00,41.81,29.81,Humid
2024-05-14 04:15:00,43.97,28.84,Humid
2024-05-14 04:30:00,36.62,38.48,Cloudy
2024-05-14 04:45:00,40.07,33.26,Windy
2024-05-14 05:00:00,39.5,33.51,Humid
2024-05-14 05:15:00,44.97,32.81,Windy
2024-05-14 05:30:00,35.29,22.48,Windy
2024-05-14 05:45:00,32.01,31.81,Rainy
2024-05-14 06:00:00,44.48,27.48,Sunny
2024-05-14 06:15:00,38.74,32.34,Rainy
2024-05-14 06:30:00,37.91,25.83,Rainy
2024-05-14 06:45:00,40.11,21.38,Rainy
2024-05-14 07:00:00,32.6,27.7,Windy
2024-05-14 07:15:00,36.91,34.8,Sunny
2024-05-14 07:30:00,36.88,23.25,Cloudy
2024-05-14 07:45:00,37.56,26.07,Rainy
2024-05-14 08:00:00,44.18,34.63,Sunny
2024-05-14 08:15:00,44.57,25.55,Windy
2024-05-14 08:30:00,38.59,35.8,Rainy
2024-05-14 08:45:00,41.6,34.97,Sunny
2024-05-14 09:00:00,43.25,37.91,Rainy
2024-05-14 09:15:00,42.0,31.45,Rainy
2024-05-14 09:30:00,41.41,24.25,Sunny
2024-05-14 09:45:00,38.93,20.79,Cloudy
2024-05-14 10:00:00,30.44,39.08,Sunny
2024-05-14 10:15:00,30.64,39.26,Humid
2024-05-14 10:30:00,41.67,20.84,Cloudy
2024-05-14 10:45:00,43.05,38.43,Humid
2024-05-14 11:00:00,34.51,30.46,Windy
2024-05-14 11:15:00,34.26,20.66,Rainy
2024-05-14 11:30:00,38.12,22.19,Cloudy
2024-05-14 11:45:00,43.96,27.64,Cloudy
2024-05-14 12:00:00,42.3,32.78,Sunny
2024-05-14 12:15:00,41.75,39.5,Cloudy
2024-05-14 12:30:00,35.78,27.47,Cloudy
2024-05-14 12:45:00,38.57,38.22,Rainy
2024-05-14 13:00:00,35.44,28.79,Humid
2024-05-14 13:15:00,44.7,29.26,Humid
2024-05-14 13:30:00,42.05,30.33,Humid
2024-05-14 13:45:00,41.0,34.79,Rainy
2024-05-14 14:00:00,33.22,38.43,Sunny
2024-05-14 14:15:00,31.13,34.04,Humid
2024-05-14 14:30:00,33.8,20.69,Humid
2024-05-14 14:45:00,37.35,30.71,Windy
2024-05-14 15:00:00,40.46,33.17,Humid
2024-05-14 15:15:00,31.47,31.91,Rainy
2024-05-14 15:30:00,32.83,21.89,Cloudy
2024-05-14 15:45:00,40.05,35.7,Sunny
2024-05-14 16:00:00,39.03,39.84,Sunny
2024-05-14 16:15:00,38.72,28.23,Humid
2024-05-14 16:30:00,32.67,33.77,Humid
2024-05-14 16:45:00,36.02,20.29,Humid
2024-05-14 17:00:00,33.97,24.72,Cloudy
2024-05-14 17:15:00,42.07,32.28,Humid
2024-05-14 17:30:00,37.93,35.61,Humid
2024-05-14 17:45:00,36.73,35.96,Sunny
2024-05-14 18:00:00,41.83,39.87,Cloudy
2024-05-14 18:15:00,30.43,25.31,Rainy
2024-05-14 18:30:00,32.14,29.84,Cloudy
2024-05-14 18:45:00,43.26,21.36,Rainy
2024-05-14 19:00:00,37.63,34.66,Windy
2024-05-14 19:15:00,30.8,25.14,Cloudy
2024-05-14 19:30:00,37.54,33.78,Humid
2024-05-14 19:45:00,39.59,38.28,Humid
2024-05-14 20:00:00,36.35,20.7,Cloudy
2024-05-14 20:15:00,38.93,24.67,Windy
2024-05-14 20:30:00,41.09,21.12,Humid
2024-05-14 20:45:00,33.29,21.8,Sunny
2024-05-14 21:00:00,30.58,21.96,Rainy
2024-05-14 21:15:00,37.92,34.21,Humid
2024-05-14 21:30:00,34.44,34.98,Cloudy
2024-05-14 21:45:00,33.53,30.7,Humid
